123685,1452672900,1.812,1.903,LGD,Fnatic,First blood,Starseries,First blood,123684
123686,1452672900,1.509,2.325,LGD,Fnatic,will take first 10 kills,Starseries,will take first 10 kills,123684
123797,1452654000,1.491,2.363,Team Archon,Power of Friendship,Total,Canada Cup,NA,123797
123798,1452654000,1.795,1.920,Team Archon,Power of Friendship,first blood,Canada Cup,first blood,123797
123799,1452654000,1.608,2.150,Team Archon,Power of Friendship,will take first 10 kills,Canada Cup,will take first 10 kills,123797
123794,1452649500,1.964,1.752,Void Boys,Power of Friendship,Total,Canada Cup,NA,123794
123795,1452649500,1.860,1.860,Void Boys,Power of Friendship,first blood,Canada Cup,first blood,123794
123796,1452649500,1.860,1.860,Void Boys,Power of Friendship,will take first 10 kills,Canada Cup,will take first 10 kills,123794
123790,1452645000,1.320,2.871,Team Archon,Void Boys,Total,Canada Cup,NA,123790
123792,1452645000,1.741,1.976,Team Archon,Void Boys,first blood,Canada Cup,first blood,123790
123793,1452645000,1.505,2.333,Team Archon,Void Boys,will take first 10 kills,Canada Cup,will take first 10 kills,123790
123639,1452629008,1.476,2.395,Alliance,Natus Vincere,Total,Starseries,NA,123639
123640,1452629008,1.724,1.995,Alliance,Natus Vincere,First blood,Starseries,First blood,123639
123641,1452629008,1.644,2.097,Alliance,Natus Vincere,will take first 10 kills,Starseries,will take first 10 kills,123639
123690,1452628998,1.380,2.654,Alliance,Fnatic,Total,Starseries,NA,123690
123691,1452628998,1.825,1.891,Alliance,Fnatic,First blood,Starseries,First blood,123690
123692,1452628998,1.523,2.298,Alliance,Fnatic,will take first 10 kills,Starseries,will take first 10 kills,123690
123636,1452628756,1.384,2.641,Evil Geniuses,Alliance,Total,Starseries,NA,123636
123637,1452628755,1.723,1.996,Evil Geniuses,Alliance,First blood,Starseries,First blood,123636
123638,1452628755,1.579,2.196,Evil Geniuses,Alliance,will take first 10 kills,Starseries,will take first 10 kills,123636
123828,1452623580,2.042,1.686,HellRaisers (map 2),STARK eSports (map 2),Total,Dotapit,NA,123828
123829,1452623580,1.855,1.865,HellRaisers (map 2),STARK eSports (map 2),first blood,Dotapit,first blood,123828
123830,1452623580,1.869,1.850,HellRaisers (map 2),STARK eSports (map 2),will take first 10 kills,Dotapit,will take first 10 kills,123828
123727,1452618660,1.762,1.954,HellRaisers (map 1),STARK eSports (map 1),Total,DotaPit,NA,123727
123728,1452618660,1.803,1.912,HellRaisers (map 1),STARK eSports (map 1),First blood,DotaPit,First blood,123727
123729,1452618660,1.838,1.879,HellRaisers (map 1),STARK eSports (map 1),will take first 10 kills,DotaPit,will take first 10 kills,123727
123711,1452615316,1.424,2.524,Prodota Gaming,Yellow Submarine,Total,Hitbox,NA,123711
123712,1452615300,1.680,2.048,Prodota Gaming,Yellow Submarine,GameResult,Hitbox,Map1,123711
123713,1452615300,1.728,1.991,Prodota Gaming,Yellow Submarine,FB,Hitbox,Map1,123711
123714,1452615300,1.755,1.961,Prodota Gaming,Yellow Submarine,Kills10,Hitbox,Map1,123711
123824,1452619800,1.597,2.167,Prodota Gaming,Yellow Submarine,GameResult,Hitbox,Map2,123711
123825,1452619800,1.768,1.947,Prodota Gaming,Yellow Submarine,First blood map 2,Hitbox,First blood map 2,123711
123826,1452619800,1.810,1.906,Prodota Gaming,Yellow Submarine,Kills10,Hitbox,Map2,123711
123832,1452624900,1.650,2.089,Prodota Gaming,Yellow Submarine,GameResult,Hitbox,Map3,123711
123833,1452624900,1.697,2.028,Prodota Gaming,Yellow Submarine,FB,Hitbox,Map3,123711
123834,1452624900,1.690,2.036,Prodota Gaming,Yellow Submarine,Kills10,Hitbox,Map3,123711
123855,1452630900,1.712,2.009,Prodota Gaming,Yellow Submarine,Map 4,Hitbox,Map 4,123711
123856,1452630900,1.828,1.888,Prodota Gaming,Yellow Submarine,first blood on map 4,Hitbox,first blood on map 4,123711
123857,1452630900,1.798,1.917,Prodota Gaming,Yellow Submarine,will take first 10 kills on map 4,Hitbox,will take first 10 kills on map 4,123711
123730,1452615180,1.720,2.000,No Logic Gaming,Ad Finem,Total,UCC,NA,123730
123731,1452615180,1.715,2.006,No Logic Gaming,Ad Finem,GameResult,UCC,Map1,123730
123827,1452620400,1.806,1.909,No Logic Gaming,Ad Finem,GameResult,UCC,Map2,123730
123614,1452554150,1.257,3.165,Digital Chaos (map 1),Elite Wolves (map 1),Total,Dotapit,NA,123614
123615,1452554150,1.746,1.970,Digital Chaos (map 1),Elite Wolves (map 1),first blood,Dotapit,first blood,123614
123616,1452554150,1.383,2.644,Digital Chaos (map 1),Elite Wolves (map 1),will take first 10 kills,Dotapit,will take first 10 kills,123614
123557,1452539880,1.304,2.937,Alternate,COOKISS,Total,UCC,NA,123557
123558,1452539880,1.469,2.412,Alternate,COOKISS,GameResult,UCC,Map1,123557
123722,1452543720,1.385,2.637,Alternate,COOKISS,GameResult,UCC,Map2,123557
123529,1452537028,1.297,2.966,Team Empire (map 1),Power Rangers (map 1),Total,DotaPit,NA,123529
123530,1452537026,1.777,1.938,Team Empire (map 1),Power Rangers (map 1),First blood,DotaPit,First blood,123529
123531,1452537026,1.530,2.283,Team Empire (map 1),Power Rangers (map 1),will take first 10 kills,DotaPit,will take first 10 kills,123529
