124757,1453025400,2.107,1.637,Evil Geniuses,Alliance,(Yes) A courier will be killed on map 1,Starseries,(No) A courier will be killed on map 1,124695
124826,1453028700,1.752,1.964,Evil Geniuses,Alliance,GameResult,Starseries,Map2,124695
124827,1453028700,2.023,1.701,Evil Geniuses,Alliance,FB,Starseries,Map2,124695
124828,1453028700,1.867,1.852,Evil Geniuses,Alliance,Kills10,Starseries,Map2,124695
124829,1453028700,1.658,2.078,Evil Geniuses,Alliance,(Yes) Total kills over 38.5 on map 2,Starseries,(No) Total kills over 38.5 on map 2,124695
124830,1453028700,1.767,1.948,Evil Geniuses,Alliance,(Yes) Total time over 40 minutes on map 2,Starseries,(No) Total time over 40 minutes on map 2,124695
124831,1453028700,2.155,1.604,Evil Geniuses,Alliance,(Yes) Godlike will take place on map 2,Starseries,(No) Godlike will take place on map 2,124695
124832,1453028700,2.373,1.486,Evil Geniuses,Alliance,(Yes) A courier will be killed on map 2,Starseries,(No) A courier will be killed on map 2,124695
124833,1453028700,1.664,2.070,Evil Geniuses,Alliance,Dire will take 1st roshan on map 2,Starseries,Radiant will take 1st roshan on map 2,124695
124733,1453025100,1.271,3.095,CDEC Youth,VG.P,Total,MarsTV,NA,124733
124734,1453025100,1.457,2.440,CDEC Youth,VG.P,GameResult,MarsTV,Map1,124733
124735,1453025100,1.726,1.993,CDEC Youth,VG.P,FB,MarsTV,Map1,124733
124736,1453025100,1.612,2.144,CDEC Youth,VG.P,Kills10,MarsTV,Map1,124733
124834,1453028640,1.561,2.228,CDEC Youth,VG.P,GameResult,MarsTV,Map2,124733
124835,1453028640,1.803,1.912,CDEC Youth,VG.P,FB,MarsTV,Map2,124733
124836,1453028640,1.772,1.943,CDEC Youth,VG.P,Kills10,MarsTV,Map2,124733
124841,1453034400,1.493,2.359,CDEC Youth,VG.P,GameResult,MarsTV,Map3,124733
124842,1453034400,1.719,2.002,CDEC Youth,VG.P,FB,MarsTV,Map3,124733
124843,1453034400,1.670,2.062,CDEC Youth,VG.P,Kills10,MarsTV,Map3,124733
124844,1453037700,1.520,2.302,CDEC Youth,VG.P,Map 4,MarsTV,Map 4,124733
124845,1453037700,1.771,1.944,CDEC Youth,VG.P,First blood on map 4,MarsTV,First blood on map 4,124733
124846,1453037700,1.624,2.126,CDEC Youth,VG.P,will take first 10 kills on map 4,MarsTV,will take first 10 kills on map 4,124733
